call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
81689076.67,530.0,262,Dow Jones ETF,-106679683.17,520.0,522.47,DIA,2026-07-08 20:04:21,-16279507.27,
