call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
84310889.27,535.0,267,Dow Jones ETF,-86129152.81,535.0,535.3991,DIA,2026-08-19 12:57:39,-44798930.24,
