call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
54858949.68,525.0,262,Dow Jones ETF,-100564675.21,520.0,521.35,DIA,2026-07-21 20:48:27,13232610.71,595.01
