avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
23.92,28.77,743.08,S&P 500 ETF,14092,1.961,1.213,SPY,2026-07-30 20:49:25
