avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
24.08,23.77,740.98,S&P 500 ETF,14032,1.989,1.216,SPY,2026-07-28 20:08:29
