avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
21.04,28.7,744.18,S&P 500 ETF,13812,2.049,0.966,SPY,2026-07-02 20:09:20
