avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
17.47,18.83,82.055,20Y Treasury ETF,2456,0.658,1.018,TLT,2026-07-31 15:51:20
