call_gex,call_oi,net_gex,put_gex,put_oi,strike
19.45,2.0,-10415.12,-10434.57,666.0,185.0
31.48,3.0,-11261.66,-11293.14,1928.0,190.0
20.16,2.0,-7875.35,-7895.51,573.0,195.0
11.45,1.0,-3001.22,-3012.68,349.0,200.0
10.94,1.0,-7.83,-18.78,3.0,205.0
12.35,1.0,-8197.91,-8210.26,268.0,210.0
231.49,8.0,-8307.05,-8538.54,372.0,215.0
405.1,14.0,-2562.62,-2967.72,139.0,220.0
0.0,0.0,-960.44,-960.44,35.0,225.0
289.36,5.0,-13090.61,-13379.97,291.0,230.0
1070.62,28.0,-3088.59,-4159.21,283.0,235.0
961.53,23.0,-29573.17,-30534.7,1588.0,240.0
219.78,7.0,-16708.08,-16927.87,384.0,245.0
2951.45,54.0,-89353.73,-92305.18,2821.0,250.0
665.52,22.0,-14352.15,-15017.68,279.0,255.0
1099.56,31.0,-21181.0,-22280.56,414.0,260.0
520.84,18.0,-16146.17,-16667.02,325.0,265.0
462.97,12.0,-13426.21,-13889.18,300.0,270.0
289.36,5.0,-14410.02,-14699.38,392.0,275.0
13479.47,170.0,-4264.19,-17743.67,573.0,280.0
625.82,13.0,-31586.74,-32212.56,846.0,285.0
4697.01,110.0,-44968.5,-49665.51,1453.0,290.0
2875.42,62.0,-88639.06,-91514.48,1046.0,295.0
4830.89,118.0,-46822.83,-51653.72,1244.0,300.0
1334.88,83.0,-38652.98,-39987.86,549.0,305.0
9839.8,129.0,-63889.6,-73729.4,1113.0,310.0
6775.86,111.0,-38187.93,-44963.79,568.0,315.0
2163.46,38.0,-89441.79,-91605.25,1408.0,320.0
13854.79,242.0,-251908.31,-265763.1,4906.0,325.0
2454.51,77.0,-468474.72,-470929.23,4953.0,330.0
2582.24,122.0,-91559.99,-94142.24,3437.0,335.0
16340.49,225.0,-123346.64,-139687.13,2104.0,340.0
3366.77,94.0,-51263.62,-54630.38,484.0,345.0
84909.55,1013.0,-377923.2,-462832.75,3977.0,350.0
5303.86,88.0,-73702.61,-79006.47,603.0,355.0
74005.96,681.0,-109170.94,-183176.9,1501.0,360.0
27980.91,200.0,-97373.33,-125354.24,919.0,365.0
25434.56,183.0,-332269.71,-357704.27,3340.0,370.0
122716.7,829.0,-133262.3,-255978.99,2193.0,375.0
58797.53,327.0,-834826.55,-893624.08,5538.0,380.0
12847.49,79.0,-392224.67,-405072.16,2958.0,385.0
59636.67,244.0,-1575640.72,-1635277.39,6981.0,390.0
20900.97,111.0,-393533.95,-414434.92,3387.0,395.0
113036.06,466.0,-1888903.81,-2001939.87,9050.0,400.0
91398.42,317.0,-190197.56,-281595.98,1923.0,405.0
67054.93,217.0,-902610.37,-969665.31,4453.0,410.0
