call_gex,call_oi,net_gex,put_gex,put_oi,strike
65.94,4.0,-14149.57,-14215.51,662.0,185.0
431.79,25.0,-51333.87,-51765.65,1847.0,190.0
116.75,6.0,-13416.43,-13533.17,479.0,195.0
53.53,2.0,-9287.13,-9340.66,349.0,200.0
26.76,1.0,-53.53,-80.29,3.0,205.0
240.88,9.0,-6985.42,-7226.3,270.0,210.0
214.11,8.0,-6798.07,-7012.19,259.0,215.0
1150.85,29.0,-2756.7,-3907.55,142.0,220.0
0.0,0.0,-1017.03,-1017.03,36.0,225.0
669.1,23.0,-4228.72,-4897.82,161.0,230.0
829.69,25.0,-7092.48,-7922.16,275.0,235.0
374.7,13.0,-30109.58,-30484.27,1088.0,240.0
160.58,6.0,-3318.74,-3479.33,117.0,245.0
1472.02,30.0,-74618.22,-76090.24,2580.0,250.0
562.05,21.0,-1097.33,-1659.37,50.0,255.0
883.21,29.0,-3131.4,-4014.61,86.0,260.0
963.51,18.0,-5754.27,-6717.78,117.0,265.0
588.81,11.0,-9661.83,-10250.64,182.0,270.0
294.4,4.0,-15014.64,-15309.05,280.0,275.0
16700.78,167.0,4656.95,-12043.83,218.0,280.0
428.23,8.0,-38674.08,-39102.3,723.0,285.0
2408.77,38.0,-79863.98,-82272.74,1335.0,290.0
294.4,4.0,-89713.15,-90007.56,930.0,295.0
5138.7,56.0,-84975.91,-90114.62,1123.0,300.0
2114.36,23.0,-11910.01,-14024.37,176.0,305.0
9447.72,85.0,-70148.62,-79596.34,968.0,310.0
4978.12,44.0,-54213.54,-59191.65,1149.0,315.0
2194.65,17.0,-129842.71,-132037.36,1732.0,320.0
20715.39,193.0,-374443.8,-395159.19,4709.0,325.0
1579.08,12.0,-316925.89,-318504.97,2914.0,330.0
1766.43,12.0,-277393.37,-279159.79,3448.0,335.0
23150.92,171.0,-158005.38,-181156.3,1924.0,340.0
2810.23,17.0,-72416.67,-75226.89,741.0,345.0
152207.25,945.0,-503676.15,-655883.4,4281.0,350.0
5272.52,29.0,-99820.22,-105092.74,927.0,355.0
116400.02,619.0,-152946.86,-269346.88,3229.0,360.0
41966.06,204.0,-161763.84,-203729.9,1472.0,365.0
39423.47,178.0,-616168.17,-655591.65,3390.0,370.0
191153.17,1375.0,-279582.99,-470736.15,2535.0,375.0
