call_gex,call_oi,net_gex,put_gex,put_oi,strike
10.97,4.0,-14090.06,-14101.03,662.0,185.0
211.98,25.0,-52211.87,-52423.86,1928.0,190.0
120.36,6.0,-15600.23,-15720.6,573.0,195.0
54.87,2.0,-9520.15,-9575.02,349.0,200.0
27.44,1.0,-54.87,-82.31,3.0,205.0
246.92,9.0,-7105.82,-7352.74,268.0,210.0
438.97,8.0,-6804.03,-7243.0,260.0,215.0
1179.73,29.0,-2825.87,-4005.6,142.0,220.0
0.0,0.0,-1042.55,-1042.55,36.0,225.0
740.76,24.0,-4279.95,-5020.71,161.0,230.0
850.5,25.0,-7270.43,-8120.94,275.0,235.0
438.97,14.0,-45899.75,-46338.72,1363.0,240.0
246.92,7.0,-8806.83,-9053.75,232.0,245.0
1508.96,30.0,-81264.24,-82773.19,2680.0,250.0
658.45,22.0,-5541.99,-6200.44,132.0,255.0
987.68,30.0,-12620.37,-13608.06,259.0,260.0
987.68,18.0,-10699.88,-11687.56,172.0,265.0
740.76,12.0,-12181.4,-12922.17,205.0,270.0
411.53,5.0,-17833.14,-18244.67,311.0,275.0
17284.43,167.0,1219.1,-16065.33,272.0,280.0
740.76,10.0,-42717.22,-43457.98,764.0,285.0
2469.2,38.0,-75100.29,-77569.49,1364.0,290.0
493.84,6.0,-93363.33,-93857.18,986.0,295.0
4636.62,56.0,-94323.58,-98960.2,1183.0,300.0
2002.8,23.0,-19040.3,-21043.1,237.0,305.0
9684.77,85.0,-79700.41,-89385.17,1054.0,310.0
4691.49,45.0,-48231.78,-52923.27,527.0,315.0
2194.85,17.0,-141979.21,-144174.06,1291.0,320.0
21344.89,194.0,-343630.85,-364975.74,4775.0,325.0
1426.65,12.0,-306784.84,-308211.49,2974.0,330.0
1701.01,13.0,-206507.73,-208208.74,3338.0,335.0
20576.7,171.0,-187138.2,-207714.9,1975.0,340.0
2716.12,17.0,-62662.9,-65379.03,458.0,345.0
130922.67,946.0,-514362.56,-645285.23,4034.0,350.0
5487.12,30.0,-102336.54,-107823.66,1027.0,355.0
102444.52,618.0,-145515.57,-247960.09,1605.0,360.0
37422.15,204.0,-138627.65,-176049.8,1121.0,365.0
39534.69,210.0,-549617.11,-589151.8,3354.0,370.0
179072.14,807.0,-219380.33,-398452.47,2432.0,375.0
77066.59,307.0,-1191517.32,-1268583.92,5428.0,380.0
16708.28,66.0,-581903.72,-598612.0,2835.0,385.0
66723.37,240.0,-712133.97,-778857.34,3004.0,390.0
25515.1,104.0,-572731.24,-598246.34,3113.0,395.0
139811.8,462.0,-2684012.47,-2823824.27,9374.0,400.0
107629.84,311.0,-279184.6,-386814.45,1717.0,405.0
75804.55,214.0,-1338526.93,-1414331.49,4574.0,410.0
0.0,0.0,-5349.94,-5349.94,13.0,412.0
0.0,0.0,-5349.94,-5349.94,13.0,413.0
0.0,0.0,-2057.67,-2057.67,5.0,414.0
39424.95,122.0,-1678322.12,-1717747.07,4909.0,415.0
0.0,0.0,-260912.52,-260912.52,948.0,416.0
0.0,0.0,-101511.71,-101511.71,367.0,417.0
0.0,0.0,-153310.11,-153310.11,508.0,418.0
0.0,0.0,-311339.15,-311339.15,1028.0,419.0
696507.49,1689.0,-2498359.28,-3194866.77,9373.0,420.0
301.79,1.0,-294822.92,-295124.71,973.0,421.0
0.0,0.0,-653735.39,-653735.39,1979.0,422.0
0.0,0.0,-486734.92,-486734.92,1473.0,423.0
0.0,0.0,-494334.58,-494334.58,1490.0,424.0
277565.93,648.0,-1055334.13,-1332900.06,4934.0,425.0
0.0,0.0,-390710.33,-390710.33,1092.0,426.0
987.68,3.0,-283437.15,-284424.83,794.0,427.0
0.0,0.0,-433509.86,-433509.86,1209.0,428.0
493.84,1.0,-368350.32,-368844.16,956.0,429.0
385689.61,792.0,-2575024.87,-2960714.49,8220.0,430.0
0.0,0.0,-616807.08,-616807.08,1603.0,431.0
2441.77,6.0,-464512.08,-466953.85,1132.0,432.0
0.0,0.0,-294932.66,-294932.66,714.0,433.0
823.07,2.0,-830612.68,-831435.75,1857.0,434.0
189058.69,353.0,-1162489.31,-1351548.0,2965.0,435.0
438.97,1.0,-559219.76,-559658.73,1119.0,436.0
2194.85,5.0,-335098.37,-337293.22,679.0,437.0
576.15,1.0,-588219.19,-588795.33,1153.0,438.0
0.0,0.0,-575543.94,-575543.94,1124.0,439.0
167549.19,344.0,-5265138.56,-5432687.75,9752.0,440.0
603.58,1.0,-443523.85,-444127.43,810.0,441.0
0.0,0.0,-596751.66,-596751.66,1037.0,442.0
493.84,1.0,-588685.59,-589179.43,1053.0,443.0
1152.3,2.0,-810639.57,-811791.86,1345.0,444.0
254410.29,457.0,-4668318.81,-4922729.09,8072.0,445.0
0.0,0.0,-819775.62,-819775.62,1301.0,446.0
0.0,0.0,-574117.29,-574117.29,869.0,447.0
0.0,0.0,-513594.36,-513594.36,848.0,448.0
0.0,0.0,-491261.79,-491261.79,746.0,449.0
1990452.52,2991.0,-4848036.84,-6838489.36,10572.0,450.0
7956.32,13.0,-466652.06,-474608.38,713.0,451.0
0.0,0.0,-750089.21,-750089.21,1057.0,452.0
0.0,0.0,-351257.94,-351257.94,518.0,453.0
658.45,1.0,-600894.43,-601552.89,845.0,454.0
634640.22,933.0,-1900451.51,-2535091.73,4041.0,455.0
2057.67,3.0,-662953.75,-665011.42,893.0,456.0
17119.81,24.0,-568191.2,-585311.01,761.0,457.0
3703.81,5.0,-335455.04,-339158.84,434.0,458.0
740.76,1.0,-410683.44,-411424.2,522.0,459.0
1568602.79,2137.0,-7990624.18,-9559226.97,14651.0,460.0
58876.79,74.0,-489890.01,-548766.8,653.0,461.0
18107.49,22.0,-473757.88,-491865.37,581.0,462.0
22332.58,27.0,-630524.88,-652857.45,751.0,463.0
9355.54,11.0,-280336.92,-289692.46,324.0,464.0
694230.33,945.0,-1302587.25,-1996817.58,2872.0,465.0
15391.37,17.0,-512195.15,-527586.52,566.0,466.0
0.0,0.0,-476281.95,-476281.95,511.0,467.0
165107.42,177.0,-287305.57,-452412.98,472.0,468.0
3840.98,4.0,-608686.14,-612527.13,622.0,469.0
3288704.94,3897.0,-2138769.35,-5427474.3,6450.0,470.0
39589.57,39.0,-184394.64,-223984.21,219.0,471.0
40440.07,39.0,-223984.21,-264424.28,251.0,472.0
2139.98,2.0,-160223.88,-162363.86,151.0,473.0
2194.85,2.0,-124777.09,-126971.94,116.0,474.0
3740953.31,3640.0,423002.03,-3317951.29,6418.0,475.0
3374.58,3.0,-300941.06,-304315.64,270.0,476.0
456555.76,387.0,141622.55,-314933.21,273.0,477.0
9876.81,8.0,-188592.29,-198469.1,163.0,478.0
42360.56,34.0,-52100.2,-94460.76,79.0,479.0
1796043.88,1724.0,-12397761.92,-14193805.8,17984.0,480.0
54816.32,42.0,-267305.02,-322121.34,264.0,481.0
2743.56,2.0,-149496.56,-152240.12,113.0,482.0
160525.67,115.0,85214.96,-75310.71,55.0,483.0
0.0,0.0,-69796.16,-69796.16,51.0,484.0
2098576.2,1852.0,-5837170.06,-7935746.26,10303.0,485.0
27490.47,20.0,-92018.99,-119509.46,81.0,486.0
11715.0,9.0,-46969.74,-58684.74,42.0,487.0
72402.54,48.0,-13909.85,-86312.39,62.0,488.0
20302.34,15.0,-60221.13,-80523.48,68.0,489.0
3431287.74,3169.0,-13024884.78,-16456172.52,18041.0,490.0
24884.09,17.0,-191774.82,-216658.9,157.0,491.0
164887.93,95.0,-380147.62,-545035.56,412.0,492.0
0.0,0.0,-40714.43,-40714.43,28.0,492.5
114461.31,64.0,-301791.56,-416252.87,366.0,493.0
27984.31,16.0,-90592.34,-118576.65,78.0,494.0
2134900.93,2242.0,-6239403.34,-8374304.27,5645.0,495.0
264972.99,151.0,-1117040.31,-1382013.3,803.0,496.0
44966.94,25.0,-260665.6,-305632.54,213.0,497.0
7901.45,5.0,-424703.03,-432604.48,286.0,497.5
40440.07,22.0,-440752.86,-481192.93,299.0,498.0
14074.46,8.0,-695163.14,-709237.6,559.0,499.0
13948120.04,8288.0,-11675876.51,-25623996.54,13351.0,500.0
269719.35,123.0,-317429.85,-587149.2,431.0,501.0
1117150.05,493.0,-1175725.05,-2292875.1,1127.0,502.0
0.0,0.0,-782161.42,-782161.42,325.0,502.5
315235.0,134.0,-226014.44,-541249.45,258.0,503.0
140662.3,54.0,-1164887.99,-1305550.29,738.0,504.0
3901945.39,2092.0,-3951192.29,-7853137.68,3579.0,505.0
93335.9,31.0,-734149.12,-827485.02,315.0,506.0
481467.28,193.0,-418475.15,-899942.43,284.0,507.0
3594.06,1.0,-62415.98,-66010.04,18.0,507.5
897198.87,344.0,-243490.92,-1140689.79,386.0,508.0
118137.68,31.0,-3335372.89,-3453510.57,1055.0,509.0
13428956.25,5350.0,-8490905.55,-21919861.8,8063.0,510.0
984581.25,239.0,-757277.33,-1741858.58,415.0,511.0
325249.0,69.0,-6081484.04,-6406733.04,1339.0,512.0
161952.33,32.0,-897061.7,-1059014.02,207.0,512.5
195752.98,36.0,-1365716.55,-1561469.53,303.0,513.0
