call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-10441.98,-10441.98,661.0,185.0
6.5,3.0,-12457.32,-12463.82,1928.0,190.0
0.0,0.0,-8064.61,-8064.61,573.0,195.0
1.04,1.0,-3288.71,-3289.76,349.0,200.0
0.0,0.0,-20.87,-20.87,3.0,205.0
0.0,0.0,-8156.22,-8156.22,268.0,210.0
236.02,8.0,-8462.68,-8698.69,372.0,215.0
413.03,14.0,-2532.09,-2945.13,139.0,220.0
0.0,0.0,-739.89,-739.89,35.0,225.0
885.07,25.0,-10505.16,-11390.23,272.0,230.0
1091.58,28.0,-3518.73,-4610.31,282.0,235.0
946.78,23.0,-30940.31,-31887.09,1557.0,240.0
210.75,7.0,-14628.89,-14839.65,319.0,245.0
3127.24,56.0,-87621.77,-90749.01,2764.0,250.0
678.55,22.0,-12272.95,-12951.5,239.0,255.0
1091.58,31.0,-20445.08,-21536.66,397.0,260.0
531.04,18.0,-12390.96,-12922.0,256.0,265.0
472.04,12.0,-10709.33,-11181.36,250.0,270.0
295.02,5.0,-12862.99,-13158.02,361.0,275.0
13776.32,170.0,-837.7,-14614.01,512.0,280.0
541.76,12.0,-28761.74,-29303.5,806.0,285.0
3046.81,110.0,-55960.14,-59006.95,1446.0,290.0
1702.5,62.0,-71577.79,-73280.3,1004.0,295.0
5309.65,118.0,-45315.13,-50624.78,1223.0,300.0
2705.75,83.0,-14803.45,-17509.2,286.0,305.0
9014.74,129.0,-62757.24,-71771.97,1084.0,310.0
5484.53,111.0,-39649.43,-45133.95,560.0,315.0
2114.77,38.0,-85969.17,-88083.94,1333.0,320.0
15905.98,242.0,-264058.73,-279964.7,4847.0,325.0
3069.13,77.0,-481779.6,-484848.73,4978.0,330.0
4838.78,122.0,-121078.24,-125917.02,3357.0,335.0
17329.88,225.0,-137636.48,-154966.36,2021.0,340.0
4638.16,94.0,-47449.49,-52087.66,476.0,345.0
86360.79,1013.0,-388212.86,-474573.65,3997.0,350.0
5723.44,88.0,-79479.14,-85202.58,654.0,355.0
75850.36,678.0,-111282.59,-187132.95,1501.0,360.0
30446.35,255.0,-94525.3,-124971.65,963.0,365.0
27823.69,251.0,-334523.29,-362346.99,3339.0,370.0
124942.15,828.0,-140448.48,-265390.63,2181.0,375.0
59624.1,327.0,-855330.06,-914954.16,5514.0,380.0
13246.52,81.0,-393943.93,-407190.45,2782.0,385.0
56172.34,243.0,-1506858.38,-1563030.72,6974.0,390.0
22156.31,111.0,-438397.13,-460553.44,3383.0,395.0
