call_gex,call_oi,net_gex,put_gex,put_oi,strike
48.08,4.0,-14016.08,-14064.16,662.0,185.0
335.59,25.0,-51668.15,-52003.74,1928.0,190.0
137.0,6.0,-15906.32,-16043.32,573.0,195.0
42.54,2.0,-10182.66,-10225.2,349.0,200.0
27.56,1.0,-55.13,-82.69,3.0,205.0
248.07,9.0,-7138.96,-7387.03,268.0,210.0
220.51,8.0,-7056.27,-7276.78,260.0,215.0
1185.23,29.0,-2839.05,-4024.28,142.0,220.0
0.0,0.0,-1047.41,-1047.41,36.0,225.0
854.47,26.0,-4189.66,-5044.13,161.0,230.0
1019.85,28.0,-7138.96,-8158.81,275.0,235.0
882.03,22.0,-46389.45,-47271.49,1376.0,240.0
220.51,7.0,-8875.46,-9095.97,232.0,245.0
1516.0,30.0,-81643.24,-83159.23,2680.0,250.0
661.53,22.0,-5567.84,-6229.36,132.0,255.0
992.29,30.0,-12293.34,-13285.63,269.0,260.0
992.29,18.0,-8241.5,-9233.79,183.0,265.0
468.58,12.0,-10060.7,-10529.28,215.0,270.0
413.45,5.0,-17916.31,-18329.76,311.0,275.0
17415.79,169.0,452.33,-16963.46,282.0,280.0
769.74,11.0,-42890.92,-43660.66,764.0,285.0
2480.72,38.0,-75229.58,-77710.3,1374.0,290.0
496.14,6.0,-88699.5,-89195.65,986.0,295.0
4658.24,56.0,-71610.1,-76268.34,1192.0,300.0
1626.25,23.0,-20617.54,-22243.78,247.0,305.0
9729.93,85.0,-81174.65,-90904.59,1064.0,310.0
4713.37,45.0,-44763.21,-49476.57,538.0,315.0
2094.83,17.0,-114498.99,-116593.82,1301.0,320.0
18908.6,194.0,-327234.47,-346143.06,4765.0,325.0
1433.3,12.0,-292669.77,-294103.08,2974.0,330.0
1708.94,13.0,-207443.28,-209152.22,3338.0,335.0
20589.97,171.0,-176820.17,-197410.15,1982.0,340.0
2618.54,17.0,-62762.2,-65380.74,467.0,345.0
130926.86,946.0,-488453.67,-619380.53,4032.0,350.0
5347.33,30.0,-97031.83,-102379.15,1027.0,355.0
102922.3,618.0,-146102.47,-249024.77,1605.0,360.0
37572.2,206.0,-130234.28,-167806.49,1121.0,365.0
38065.26,212.0,-525847.8,-563913.06,3366.0,370.0
159510.26,1396.0,-207300.05,-366810.32,2432.0,375.0
71003.7,319.0,-1071099.35,-1142103.06,5428.0,380.0
15487.86,86.0,-585897.39,-601385.25,2835.0,385.0
66236.71,266.0,-679162.71,-745399.42,3004.0,390.0
24472.8,127.0,-547114.79,-571587.59,3129.0,395.0
135981.05,475.0,-2658090.08,-2794071.13,9376.0,400.0
108120.22,319.0,-241615.2,-349735.42,1717.0,405.0
74740.75,226.0,-1266761.33,-1341502.08,4576.0,410.0
0.0,0.0,-5374.89,-5374.89,13.0,412.0
0.0,0.0,-5374.89,-5374.89,13.0,413.0
0.0,0.0,-2067.27,-2067.27,5.0,414.0
38498.11,125.0,-1592387.67,-1630885.78,4909.0,415.0
0.0,0.0,-262129.36,-262129.36,948.0,416.0
0.0,0.0,-113451.57,-113451.57,393.0,417.0
0.0,0.0,-151489.27,-151489.27,534.0,418.0
0.0,0.0,-284676.34,-284676.34,1028.0,419.0
698695.03,1691.0,-2348632.12,-3047327.15,9371.0,420.0
