call_gex,call_oi,net_gex,put_gex,put_oi,strike
5.03,2.0,-10173.97,-10179.0,661.0,185.0
1.81,3.0,-14606.68,-14608.49,1928.0,190.0
32.86,6.0,-8869.19,-8902.05,573.0,195.0
6.05,1.0,-3806.32,-3812.37,349.0,200.0
0.0,0.0,-26.28,-26.28,3.0,205.0
216.51,9.0,-6753.99,-6970.5,268.0,210.0
427.17,8.0,-10745.76,-11172.92,372.0,215.0
1148.01,29.0,-2669.79,-3817.8,139.0,220.0
0.0,0.0,-1014.52,-1014.52,36.0,225.0
800.94,25.0,-9958.31,-10759.25,271.0,230.0
987.82,28.0,-6968.15,-7955.97,276.0,235.0
907.73,23.0,-48883.83,-49791.56,1451.0,240.0
240.28,7.0,-12147.54,-12387.82,299.0,245.0
3417.33,51.0,-81909.12,-85326.45,2763.0,250.0
640.75,22.0,-9504.45,-10145.2,208.0,255.0
1041.22,31.0,-18635.13,-19676.34,397.0,260.0
480.56,18.0,-14763.93,-15244.49,245.0,265.0
533.96,12.0,-12441.22,-12975.17,240.0,270.0
373.77,5.0,-14603.75,-14977.52,351.0,275.0
16792.97,167.0,-2886.9,-19679.88,363.0,280.0
720.84,10.0,-44051.52,-44772.36,795.0,285.0
2604.21,73.0,-78434.91,-81039.12,1416.0,290.0
480.56,6.0,-87889.45,-88370.01,994.0,295.0
5045.9,63.0,-73072.12,-78118.02,1223.0,300.0
2109.13,37.0,-21278.22,-23387.35,286.0,305.0
9504.45,88.0,-84258.54,-93762.99,1084.0,310.0
5259.48,57.0,-50298.82,-55558.31,559.0,315.0
2242.62,17.0,-114854.32,-117096.94,1332.0,320.0
18394.85,197.0,-328891.29,-347286.14,4827.0,325.0
2322.72,47.0,-307693.17,-310015.89,3056.0,330.0
3363.93,70.0,-205974.21,-209338.15,3357.0,335.0
20423.89,184.0,-187098.81,-207522.69,2011.0,340.0
5259.48,64.0,-62926.92,-68186.41,476.0,345.0
129805.14,984.0,-497702.05,-627507.18,3952.0,350.0
7074.94,62.0,-101461.52,-108536.46,1075.0,355.0
101692.26,625.0,-164218.72,-265910.97,1603.0,360.0
39219.2,245.0,-135877.99,-175097.19,1173.0,365.0
39561.49,217.0,-543253.43,-582814.92,3359.0,370.0
176099.28,810.0,-217572.47,-393671.75,2181.0,375.0
76382.66,317.0,-1202713.2,-1279095.86,5514.0,380.0
16712.88,66.0,-594054.73,-610767.61,2796.0,385.0
70933.59,241.0,-951542.16,-1022475.75,3718.0,390.0
26244.02,109.0,-678713.73,-704957.76,3358.0,395.0
146758.3,461.0,-2807416.52,-2954174.82,9390.0,400.0
113145.65,312.0,-326702.07,-439847.72,1811.0,405.0
77931.14,217.0,-1537291.15,-1615222.28,4723.0,410.0
0.0,0.0,-5553.16,-5553.16,13.0,412.0
