call_gex,call_oi,net_gex,put_gex,put_oi,strike
26.49,2.0,-10241.59,-10268.08,666.0,185.0
9.98,3.0,-10791.41,-10801.39,1928.0,190.0
5.78,2.0,-7692.41,-7698.19,573.0,195.0
6.49,1.0,-2924.93,-2931.42,349.0,200.0
0.0,0.0,-17.05,-17.05,3.0,205.0
7.26,1.0,-8196.16,-8203.42,268.0,210.0
230.49,8.0,-8204.63,-8435.11,372.0,215.0
403.36,14.0,-2637.09,-3040.44,150.0,220.0
0.0,0.0,-365.71,-365.71,35.0,225.0
864.33,25.0,-11439.97,-12304.3,291.0,230.0
1066.01,28.0,-3083.81,-4149.82,283.0,235.0
921.96,21.0,-42617.1,-43539.05,1598.0,240.0
211.86,7.0,-18924.58,-19136.45,424.0,245.0
2938.74,54.0,-90121.21,-93059.95,2841.0,250.0
662.66,22.0,-14808.92,-15471.58,288.0,255.0
1094.82,31.0,-21665.97,-22760.79,424.0,260.0
518.6,18.0,-16076.61,-16595.21,325.0,265.0
460.98,12.0,-13368.36,-13829.34,300.0,270.0
288.11,5.0,-14924.17,-15212.28,402.0,275.0
13397.18,167.0,-10161.77,-23558.94,583.0,280.0
605.03,11.0,-32158.47,-32763.5,850.0,285.0
1613.42,38.0,-59302.35,-60915.78,1463.0,290.0
460.98,6.0,-91504.47,-91965.44,1056.0,295.0
3860.69,59.0,-47699.84,-51560.54,1246.0,300.0
1210.07,22.0,-49734.38,-50944.45,549.0,305.0
7721.38,85.0,-70501.85,-78223.24,1155.0,310.0
3630.2,44.0,-41140.84,-44771.04,568.0,315.0
1613.42,17.0,-89562.92,-91176.34,1408.0,320.0
14146.26,193.0,-248404.81,-262551.07,4927.0,325.0
1066.01,12.0,-466560.76,-467626.77,4953.0,330.0
1411.75,13.0,-84873.24,-86284.99,3437.0,335.0
15212.28,171.0,-122512.72,-137725.0,2104.0,340.0
2218.46,17.0,-52152.89,-54371.35,484.0,345.0
83437.03,947.0,-376433.68,-459870.71,3977.0,350.0
4321.67,31.0,-78614.39,-82936.06,603.0,355.0
73814.11,618.0,-128079.33,-201893.44,1501.0,360.0
28436.59,201.0,-96258.34,-124694.92,919.0,365.0
28465.4,247.0,-392090.66,-420556.06,3338.0,370.0
122389.68,831.0,-135996.05,-258385.73,2283.0,375.0
58544.22,327.0,-833534.8,-892079.01,5537.0,380.0
12792.14,79.0,-391168.71,-403960.85,2987.0,385.0
60157.64,242.0,-1610081.18,-1670238.81,6992.0,390.0
20240.46,110.0,-399958.7,-420199.15,3387.0,395.0
118290.49,470.0,-1874921.14,-1993211.63,9052.0,400.0
97398.09,316.0,-185833.8,-283231.89,1923.0,405.0
66692.75,214.0,-933693.43,-1000386.18,4456.0,410.0
0.0,0.0,-4840.27,-4840.27,14.0,412.0
0.0,0.0,-4494.54,-4494.54,13.0,413.0
0.0,0.0,-11610.89,-11610.89,31.0,414.0
29839.82,123.0,-1266446.3,-1296286.12,5256.0,415.0
0.0,0.0,-126279.18,-126279.18,990.0,416.0
0.0,0.0,-63240.43,-63240.43,398.0,417.0
0.0,0.0,-141577.89,-141577.89,675.0,418.0
0.0,0.0,-206863.91,-206863.91,1240.0,419.0
545055.05,1683.0,-2641169.95,-3186225.0,10691.0,420.0
115.24,1.0,-144862.36,-144977.6,1048.0,421.0
0.0,0.0,-258551.08,-258551.08,2041.0,422.0
0.0,0.0,-250656.83,-250656.83,1560.0,423.0
0.0,0.0,-255842.83,-255842.83,1570.0,424.0
232331.0,697.0,-985078.64,-1217409.64,4292.0,425.0
691.47,6.0,-181682.98,-182374.45,1144.0,426.0
432.17,3.0,-139013.7,-139445.87,846.0,427.0
0.0,0.0,-177678.24,-177678.24,1207.0,428.0
432.17,1.0,-148002.77,-148434.94,971.0,429.0
312190.25,811.0,-1840530.27,-2152720.53,6939.0,430.0
0.0,0.0,-433665.13,-433665.13,1937.0,431.0
1181.26,6.0,-240889.86,-242071.11,1227.0,432.0
0.0,0.0,-143104.88,-143104.88,749.0,433.0
345.73,2.0,-478322.38,-478668.11,1919.0,434.0
152549.92,362.0,-873330.59,-1025880.52,2951.0,435.0
172.87,1.0,-445131.95,-445304.82,1302.0,436.0
864.33,5.0,-331241.56,-332105.89,912.0,437.0
460.98,1.0,-435681.9,-436142.88,1312.0,438.0
0.0,0.0,-363682.89,-363682.89,1201.0,439.0
137723.39,353.0,-3897039.28,-4034762.67,8653.0,440.0
489.79,1.0,-350545.02,-351034.8,916.0,441.0
0.0,0.0,-463599.89,-463599.89,1202.0,442.0
230.49,1.0,-462764.37,-462994.86,1266.0,443.0
749.09,2.0,-598349.54,-599098.63,1516.0,444.0
