call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-3389.23,-3389.23,666.0,185.0
0.0,0.0,-10312.01,-10312.01,1928.0,190.0
12.17,2.0,-3241.34,-3253.52,573.0,195.0
5.17,1.0,-2075.16,-2080.33,349.0,200.0
0.0,0.0,-18.3,-18.3,3.0,205.0
0.0,0.0,-2197.65,-2197.65,268.0,210.0
226.72,8.0,-5403.7,-5630.41,380.0,215.0
396.76,14.0,-4354.11,-4750.87,265.0,220.0
0.0,0.0,-1142.25,-1142.25,62.0,225.0
226.72,5.0,-22165.52,-22392.24,633.0,230.0
510.11,9.0,-4150.91,-4661.02,293.0,235.0
906.87,21.0,-45455.59,-46362.46,1653.0,240.0
198.38,6.0,-20533.77,-20732.14,457.0,245.0
2890.64,54.0,-89780.02,-92670.66,2861.0,250.0
651.81,22.0,-15161.71,-15813.53,298.0,255.0
1076.91,31.0,-21283.08,-22359.99,413.0,260.0
510.11,18.0,-16720.39,-17230.51,337.0,265.0
453.43,12.0,-14878.32,-15331.75,331.0,270.0
283.4,5.0,-15756.85,-16040.24,421.0,275.0
13177.94,167.0,-5917.85,-19095.79,628.0,280.0
595.13,11.0,-34326.55,-34921.68,926.0,285.0
1587.02,38.0,-48734.4,-50321.42,1473.0,290.0
425.09,6.0,-74347.32,-74772.42,1055.0,295.0
3797.51,59.0,-49770.93,-53568.44,1280.0,300.0
1190.27,22.0,-38363.31,-39553.57,553.0,305.0
7510.01,85.0,-72001.91,-79511.92,1178.0,310.0
3967.55,44.0,-42129.06,-46096.61,586.0,315.0
1587.02,17.0,-92426.8,-94013.82,1446.0,320.0
13914.77,193.0,-253555.56,-267470.33,4966.0,325.0
1048.57,12.0,-462110.71,-463159.28,4966.0,330.0
1388.64,13.0,-88495.54,-89884.18,3477.0,335.0
14963.34,171.0,-123774.57,-138737.91,2106.0,340.0
2182.15,17.0,-51543.8,-53725.95,485.0,345.0
82411.71,947.0,-405310.65,-487722.35,4011.0,350.0
4449.33,31.0,-77289.78,-81739.11,607.0,355.0
72606.19,618.0,-130866.52,-203472.71,1518.0,360.0
28254.63,201.0,-97465.34,-125719.97,918.0,365.0
25193.95,179.0,-373771.67,-398965.62,3362.0,370.0
121180.35,833.0,-138050.54,-259230.89,2304.0,375.0
62148.86,327.0,-837833.48,-899982.34,5805.0,380.0
12922.88,79.0,-379014.51,-391937.39,2987.0,385.0
59796.67,242.0,-1644436.66,-1704233.33,7092.0,390.0
20461.23,78.0,-406390.61,-426851.84,2500.0,395.0
116619.27,469.0,-1872791.06,-1989410.32,8991.0,400.0
98678.67,317.0,-184156.3,-282834.97,1609.0,405.0
67816.79,209.0,-961269.57,-1029086.36,4440.0,410.0
0.0,0.0,-5526.23,-5526.23,15.0,412.0
0.0,0.0,-5157.82,-5157.82,14.0,413.0
0.0,0.0,-130787.5,-130787.5,355.0,414.0
29444.9,91.0,-1443018.41,-1472463.31,5541.0,415.0
0.0,0.0,-125147.9,-125147.9,989.0,416.0
0.0,0.0,-63140.75,-63140.75,392.0,417.0
0.0,0.0,-142775.17,-142775.17,662.0,418.0
0.0,0.0,-202288.44,-202288.44,1237.0,419.0
576145.13,1676.0,-2767546.03,-3343691.16,10468.0,420.0
113.36,1.0,-144872.3,-144985.66,1048.0,421.0
0.0,0.0,-256615.55,-256615.55,2041.0,422.0
0.0,0.0,-249247.24,-249247.24,1559.0,423.0
0.0,0.0,-251231.02,-251231.02,1567.0,424.0
243494.29,653.0,-1009864.55,-1253358.84,4289.0,425.0
680.15,6.0,-180892.0,-181572.15,1145.0,426.0
340.08,3.0,-138694.26,-139034.33,847.0,427.0
0.0,0.0,-174770.64,-174770.64,1207.0,428.0
453.43,1.0,-173070.26,-173523.69,971.0,429.0
328088.15,790.0,-1823250.81,-2151338.96,6771.0,430.0
0.0,0.0,-440143.14,-440143.14,1945.0,431.0
1190.27,6.0,-240348.59,-241538.86,1228.0,432.0
0.0,0.0,-141981.66,-141981.66,749.0,433.0
340.08,2.0,-486648.51,-486988.58,1920.0,434.0
153884.31,359.0,-934855.53,-1088739.84,2917.0,435.0
170.04,1.0,-457090.25,-457260.29,1301.0,436.0
850.19,5.0,-339792.43,-340642.62,910.0,437.0
481.77,1.0,-444649.14,-445130.92,1309.0,438.0
0.0,0.0,-420163.68,-420163.68,1234.0,439.0
141754.94,343.0,-4032800.89,-4174555.83,8563.0,440.0
510.11,1.0,-355719.32,-356229.43,899.0,441.0
0.0,0.0,-483729.52,-483729.52,1183.0,442.0
