avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
25.85,26.99,299.82,Russell 2000 ETF,5724,2.593,1.398,IWM,2026-08-10 16:44:22
