avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
25.74,27.51,300.64,Russell 2000 ETF,5744,2.734,2.657,IWM,2026-08-18 18:08:13
