avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
46.86,43.22,299.21,Russell 2000 ETF,4900,2.748,1.727,IWM,2026-06-25 20:28:29
