avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
31.68,35.21,292.01,Russell 2000 ETF,4984,3.234,1.817,IWM,2026-06-17 19:32:30
