avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
7.98,10.41,82.07,1-3Y Treasury ETF,306,3.942,2.429,SHY,2026-08-27 01:10:44
