avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
66.77,57.05,11.415,Natural Gas ETF,790,0.25,1.192,UNG,2026-07-02 14:27:26
