avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
57.23,71.9,10.42,Natural Gas ETF,716,0.331,0.164,UNG,2026-08-26 21:17:20
