avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
57.34,57.75,9.8774,Natural Gas ETF,700,0.393,0.268,UNG,2026-08-20 18:07:46
