avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
56.21,59.92,9.745,Natural Gas ETF,716,0.441,0.255,UNG,2026-08-07 15:35:39
