close,date
413.6499938964844,2024-06-18
422.25,2024-06-20
427.8500061035156,2024-06-21
426.6000061035156,2024-06-24
435.6499938964844,2024-06-25
423.75,2024-06-26
427.75,2024-06-27
432.70001220703125,2024-06-28
434.0,2024-07-01
445.54998779296875,2024-07-02
436.75,2024-07-03
444.5,2024-07-05
460.04998779296875,2024-07-08
474.75,2024-07-09
475.3999938964844,2024-07-10
455.3999938964844,2024-07-11
449.79998779296875,2024-07-12
451.6000061035156,2024-07-15
450.25,2024-07-16
430.3500061035156,2024-07-17
432.3500061035156,2024-07-18
433.20001220703125,2024-07-19
439.45001220703125,2024-07-22
433.1499938964844,2024-07-23
423.95001220703125,2024-07-24
420.1000061035156,2024-07-25
433.79998779296875,2024-07-26
428.25,2024-07-29
425.3500061035156,2024-07-30
420.8999938964844,2024-07-31
420.75,2024-08-01
422.95001220703125,2024-08-02
417.3500061035156,2024-08-05
430.6499938964844,2024-08-06
442.3999938964844,2024-08-07
442.5,2024-08-08
422.70001220703125,2024-08-09
426.5,2024-08-12
436.5,2024-08-13
444.25,2024-08-14
459.6499938964844,2024-08-15
457.25,2024-08-16
450.6000061035156,2024-08-19
453.1499938964844,2024-08-20
473.1499938964844,2024-08-21
493.1499938964844,2024-08-22
505.6000061035156,2024-08-23
488.54998779296875,2024-08-26
468.54998779296875,2024-08-27
468.5,2024-08-28
485.20001220703125,2024-08-29
496.6000061035156,2024-08-30
518.0499877929688,2024-09-03
529.7999877929688,2024-09-04
549.75,2024-09-05
555.5,2024-09-06
549.9500122070312,2024-09-09
513.5,2024-09-10
482.25,2024-09-11
474.1499938964844,2024-09-12
483.1000061035156,2024-09-13
481.6499938964844,2024-09-16
485.70001220703125,2024-09-17
496.1499938964844,2024-09-18
476.1499938964844,2024-09-19
490.8500061035156,2024-09-20
474.5,2024-09-23
489.04998779296875,2024-09-24
489.1499938964844,2024-09-25
475.29998779296875,2024-09-26
470.20001220703125,2024-09-27
461.04998779296875,2024-09-30
471.45001220703125,2024-10-01
465.95001220703125,2024-10-02
469.6000061035156,2024-10-03
468.6499938964844,2024-10-04
483.25,2024-10-07
475.8999938964844,2024-10-08
477.20001220703125,2024-10-09
459.20001220703125,2024-10-10
479.20001220703125,2024-10-11
495.8999938964844,2024-10-14
496.54998779296875,2024-10-15
501.3999938964844,2024-10-16
493.75,2024-10-17
480.0,2024-10-18
499.25,2024-10-21
487.0,2024-10-22
500.1000061035156,2024-10-23
506.95001220703125,2024-10-24
525.8499755859375,2024-10-25
530.9500122070312,2024-10-28
511.5,2024-10-29
505.3500061035156,2024-10-30
529.75,2024-10-31
543.7999877929688,2024-11-01
528.4000244140625,2024-11-04
511.75,2024-11-05
516.2999877929688,2024-11-06
519.8499755859375,2024-11-07
526.6500244140625,2024-11-08
473.1499938964844,2024-11-11
478.75,2024-11-12
470.70001220703125,2024-11-13
485.95001220703125,2024-11-14
480.25,2024-11-15
472.79998779296875,2024-11-18
479.20001220703125,2024-11-19
494.75,2024-11-20
511.20001220703125,2024-11-21
505.3999938964844,2024-11-22
513.0999755859375,2024-11-25
522.0499877929688,2024-11-26
513.75,2024-11-27
500.75,2024-11-29
510.70001220703125,2024-12-02
512.0,2024-12-03
504.20001220703125,2024-12-04
494.70001220703125,2024-12-05
504.0,2024-12-06
491.79998779296875,2024-12-09
500.20001220703125,2024-12-10
498.04998779296875,2024-12-11
501.0,2024-12-12
512.9000244140625,2024-12-13
532.9000244140625,2024-12-16
526.4000244140625,2024-12-17
535.4000244140625,2024-12-18
547.7000122070312,2024-12-19
528.9500122070312,2024-12-20
502.8500061035156,2024-12-23
511.45001220703125,2024-12-24
496.45001220703125,2024-12-26
501.8999938964844,2024-12-27
494.5,2024-12-30
497.5,2024-12-31
499.1499938964844,2025-01-02
505.95001220703125,2025-01-03
526.1500244140625,2025-01-06
507.29998779296875,2025-01-07
522.6500244140625,2025-01-08
505.6499938964844,2025-01-09
494.3999938964844,2025-01-10
479.6499938964844,2025-01-13
480.29998779296875,2025-01-14
481.20001220703125,2025-01-15
465.04998779296875,2025-01-16
479.29998779296875,2025-01-17
482.1000061035156,2025-01-21
484.29998779296875,2025-01-22
496.1000061035156,2025-01-23
476.1000061035156,2025-01-24
481.8999938964844,2025-01-27
473.1499938964844,2025-01-28
477.5,2025-01-29
479.6499938964844,2025-01-30
474.70001220703125,2025-01-31
454.70001220703125,2025-02-03
450.1499938964844,2025-02-04
443.3500061035156,2025-02-05
437.70001220703125,2025-02-06
423.20001220703125,2025-02-07
403.20001220703125,2025-02-10
390.45001220703125,2025-02-11
374.6499938964844,2025-02-12
354.6499938964844,2025-02-13
339.45001220703125,2025-02-14
345.1000061035156,2025-02-18
332.8500061035156,2025-02-19
319.25,2025-02-20
312.25,2025-02-21
307.70001220703125,2025-02-24
292.1499938964844,2025-02-25
296.8500061035156,2025-02-26
293.29998779296875,2025-02-27
297.25,2025-02-28
304.54998779296875,2025-03-03
296.54998779296875,2025-03-04
306.70001220703125,2025-03-05
289.0,2025-03-06
303.0,2025-03-07
278.3999938964844,2025-03-10
273.5,2025-03-11
276.45001220703125,2025-03-12
264.0,2025-03-13
259.3500061035156,2025-03-14
258.8999938964844,2025-03-17
243.89999389648438,2025-03-18
266.95001220703125,2025-03-19
272.54998779296875,2025-03-20
276.1499938964844,2025-03-21
268.54998779296875,2025-03-24
264.8500061035156,2025-03-25
262.1000061035156,2025-03-26
247.5,2025-03-27
237.3000030517578,2025-03-28
243.5500030517578,2025-03-31
258.20001220703125,2025-04-01
249.60000610351562,2025-04-02
234.60000610351562,2025-04-03
226.89999389648438,2025-04-04
211.89999389648438,2025-04-07
234.64999389648438,2025-04-08
259.6499938964844,2025-04-09
264.25,2025-04-10
279.25,2025-04-11
304.25,2025-04-14
306.6000061035156,2025-04-15
